월,대여소번호,대여소명,대여구분,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간,연령구분
4,808,808. 서빙고동 금호맨션 앞,2,0,4,2,81.9,0.87,3760.0,34,0
4,808,808. 서빙고동 금호맨션 앞,2,0,6,1,43.4,0.45,1957.28,14,0
4,808,808. 서빙고동 금호맨션 앞,2,0,0,3,209.29,2.17,9340.0,148,0
4,808,808. 서빙고동 금호맨션 앞,2,0,2,3,299.58,2.55,10963.64,103,1
4,808,808. 서빙고동 금호맨션 앞,2,0,3,3,170.5,1.62,7010.0,152,1
4,808,808. 서빙고동 금호맨션 앞,2,2,1,1,88.69,0.8,3445.52,36,0
4,808,808. 서빙고동 금호맨션 앞,2,2,2,44,3588.41,34.49,148761.08,1672,1
4,808,808. 서빙고동 금호맨션 앞,2,2,3,15,1599.42,15.78,67993.51,651,1
4,808,808. 서빙고동 금호맨션 앞,2,2,4,8,835.06,7.72,33268.96,374,0
4,808,808. 서빙고동 금호맨션 앞,2,2,0,7,574.13,5.2,22420.97,341,0
4,808,808. 서빙고동 금호맨션 앞,2,1,1,1,198.94,1.79,7728.99,58,0
4,808,808. 서빙고동 금호맨션 앞,2,1,2,45,4197.08,35.44,152679.92,1319,1
4,808,808. 서빙고동 금호맨션 앞,2,1,3,24,2283.17,18.69,80537.63,544,1
4,808,808. 서빙고동 금호맨션 앞,2,1,4,5,451.35,3.67,15781.89,193,0
4,808,808. 서빙고동 금호맨션 앞,2,1,5,1,44.25,0.42,1802.43,18,0
4,808,808. 서빙고동 금호맨션 앞,2,1,0,10,1224.75,10.56,45495.44,306,0
4,808,808. 서빙고동 금호맨션 앞,3,0,1,5,351.33,2.87,12398.49,88,0
4,808,808. 서빙고동 금호맨션 앞,3,0,2,24,2215.83,22.85,98578.83,715,1
4,808,808. 서빙고동 금호맨션 앞,3,0,3,24,2085.73,17.15,73847.5,594,1
4,808,808. 서빙고동 금호맨션 앞,3,0,4,19,2494.29,15.57,67076.65,473,0
4,808,808. 서빙고동 금호맨션 앞,3,0,5,32,2308.89,20.83,89776.78,675,0
4,808,808. 서빙고동 금호맨션 앞,3,0,6,2,497.81,4.49,19340.0,143,0
4,808,808. 서빙고동 금호맨션 앞,3,0,2,3,152.85,1.01,4383.81,29,1
4,808,808. 서빙고동 금호맨션 앞,3,0,3,3,606.34,5.66,24417.25,142,1
4,808,808. 서빙고동 금호맨션 앞,3,0,5,1,53.2,0.46,1975.6,12,0
4,808,808. 서빙고동 금호맨션 앞,3,2,2,47,3269.51,34.47,148527.01,1153,1
4,808,808. 서빙고동 금호맨션 앞,3,2,3,35,2108.63,21.93,94468.05,744,1
4,808,808. 서빙고동 금호맨션 앞,3,2,4,22,1634.17,15.87,68313.09,474,0
4,808,808. 서빙고동 금호맨션 앞,3,2,5,1,27.8,0.28,1190.0,5,0
4,808,808. 서빙고동 금호맨션 앞,3,2,6,3,138.49,1.47,6337.98,176,0
4,808,808. 서빙고동 금호맨션 앞,3,2,0,7,365.83,3.99,17193.14,104,0
4,808,808. 서빙고동 금호맨션 앞,3,1,2,20,2111.44,16.98,73232.02,392,1
4,808,808. 서빙고동 금호맨션 앞,3,1,3,24,1906.32,14.68,63188.73,409,1
4,808,808. 서빙고동 금호맨션 앞,3,1,4,26,6004.54,42.33,182438.57,1088,0
4,808,808. 서빙고동 금호맨션 앞,3,1,5,10,1493.62,12.28,52882.05,399,0
4,808,808. 서빙고동 금호맨션 앞,3,1,6,6,989.05,8.54,36842.96,302,0
4,808,808. 서빙고동 금호맨션 앞,3,1,0,13,1825.2,14.29,61597.42,313,0
4,809,809. 한남 유수지 복개주차장,0,0,2,5,547.34,4.94,21256.87,201,1
4,809,809. 한남 유수지 복개주차장,0,0,4,3,308.7,2.26,9744.35,94,0
4,809,809. 한남 유수지 복개주차장,0,2,3,2,357.8,3.5,15059.12,126,1
4,809,809. 한남 유수지 복개주차장,0,2,4,7,172.23,1.73,7498.5,225,0
4,809,809. 한남 유수지 복개주차장,0,2,0,7,1160.77,10.71,46161.03,350,0
4,809,809. 한남 유수지 복개주차장,0,1,2,1,208.04,1.85,7960.0,37,1
4,809,809. 한남 유수지 복개주차장,0,1,3,3,736.43,6.64,28610.0,367,1
4,809,809. 한남 유수지 복개주차장,0,1,4,2,470.13,3.44,14840.0,82,0
4,809,809. 한남 유수지 복개주차장,0,1,0,1,116.12,1.05,4511.4,31,0
4,809,809. 한남 유수지 복개주차장,1,0,0,37,6792.53,61.21,263889.83,2153,0
4,809,809. 한남 유수지 복개주차장,1,2,3,1,161.39,1.45,6270.0,72,1
4,809,809. 한남 유수지 복개주차장,2,0,1,3,366.04,4.01,17286.98,145,0
4,809,809. 한남 유수지 복개주차장,2,0,2,91,14773.07,130.29,561855.53,4384,1
4,809,809. 한남 유수지 복개주차장,2,0,3,38,6513.46,58.55,252370.44,2260,1
4,809,809. 한남 유수지 복개주차장,2,0,4,8,2079.68,17.99,77524.69,672,0
4,809,809. 한남 유수지 복개주차장,2,0,5,4,539.43,5.4,23269.5,128,0
4,809,809. 한남 유수지 복개주차장,2,0,0,1,81.34,0.73,3160.0,48,0
4,809,809. 한남 유수지 복개주차장,2,0,2,4,558.94,5.51,23745.78,226,1
4,809,809. 한남 유수지 복개주차장,2,0,3,3,700.31,5.98,25763.44,211,1
4,809,809. 한남 유수지 복개주차장,2,2,1,2,84.25,0.89,3860.84,90,0
4,809,809. 한남 유수지 복개주차장,2,2,2,67,10676.79,107.28,462453.46,3219,1
4,809,809. 한남 유수지 복개주차장,2,2,3,42,7144.41,72.62,312927.43,2521,1
4,809,809. 한남 유수지 복개주차장,2,2,4,5,1116.87,11.11,47861.74,309,0
4,809,809. 한남 유수지 복개주차장,2,2,5,7,1413.78,13.51,58246.71,664,0
4,809,809. 한남 유수지 복개주차장,2,2,0,25,4341.29,39.92,172041.25,1214,0
4,809,809. 한남 유수지 복개주차장,2,1,1,12,1242.21,10.85,46856.86,544,0
4,809,809. 한남 유수지 복개주차장,2,1,2,52,8365.22,68.95,297268.44,2174,1
4,809,809. 한남 유수지 복개주차장,2,1,3,46,11336.73,85.32,367782.23,2487,1
4,809,809. 한남 유수지 복개주차장,2,1,4,21,3008.65,23.57,101545.39,601,0
4,809,809. 한남 유수지 복개주차장,2,1,5,10,2613.36,18.44,79493.82,447,0
4,809,809. 한남 유수지 복개주차장,2,1,0,16,2417.96,20.94,90242.99,694,0
4,809,809. 한남 유수지 복개주차장,3,0,1,3,586.78,5.82,25118.18,153,0
4,809,809. 한남 유수지 복개주차장,3,0,2,98,16542.79,142.09,612486.75,3508,1
4,809,809. 한남 유수지 복개주차장,3,0,3,115,12958.99,111.81,481875.45,3210,1
4,809,809. 한남 유수지 복개주차장,3,0,4,28,7502.23,53.0,228516.35,1164,0
4,809,809. 한남 유수지 복개주차장,3,0,5,23,4612.47,37.66,162244.95,820,0
4,809,809. 한남 유수지 복개주차장,3,0,6,4,601.04,4.81,20725.78,187,0
4,809,809. 한남 유수지 복개주차장,3,0,7,1,28.83,0.26,1120.0,16,0
4,809,809. 한남 유수지 복개주차장,3,0,2,8,1488.14,14.19,61203.45,466,1
4,809,809. 한남 유수지 복개주차장,3,0,3,8,1065.59,11.49,49532.79,531,1
4,809,809. 한남 유수지 복개주차장,3,0,4,11,406.38,3.35,14442.6,78,0
4,809,809. 한남 유수지 복개주차장,3,0,5,1,44.86,0.48,2059.69,14,0
4,809,809. 한남 유수지 복개주차장,3,0,6,1,21.93,0.2,852.1,7,0
4,809,809. 한남 유수지 복개주차장,3,2,1,1,98.33,0.89,3820.0,36,0
4,809,809. 한남 유수지 복개주차장,3,2,2,65,10525.95,101.28,436466.07,2985,1
4,809,809. 한남 유수지 복개주차장,3,2,3,82,14286.34,140.09,603736.73,3443,1
4,809,809. 한남 유수지 복개주차장,3,2,4,18,2654.56,26.96,116208.95,808,0
4,809,809. 한남 유수지 복개주차장,3,2,5,34,6707.24,66.17,285258.04,1889,0
4,809,809. 한남 유수지 복개주차장,3,2,0,19,2293.16,22.82,98359.44,638,0
4,809,809. 한남 유수지 복개주차장,3,1,1,13,1117.36,8.92,38448.32,288,0
4,809,809. 한남 유수지 복개주차장,3,1,2,55,6944.72,59.32,255796.89,1620,1
4,809,809. 한남 유수지 복개주차장,3,1,3,79,17156.52,124.1,535065.97,2956,1
4,809,809. 한남 유수지 복개주차장,3,1,4,74,8832.24,72.79,313797.6,1936,0
4,809,809. 한남 유수지 복개주차장,3,1,5,56,8220.25,65.89,283969.14,2233,0
4,809,809. 한남 유수지 복개주차장,3,1,6,8,1366.64,11.7,50448.67,325,0
4,809,809. 한남 유수지 복개주차장,3,1,7,5,381.05,3.2,13765.34,125,0
4,809,809. 한남 유수지 복개주차장,3,1,0,14,1264.27,10.95,47150.44,472,0
4,810,810. 이태원지하보도,0,0,2,8,421.96,4.18,18009.35,197,1
4,810,810. 이태원지하보도,0,2,3,3,65.78,0.77,3322.33,36,1
4,810,810. 이태원지하보도,0,1,1,2,471.87,4.61,19860.0,199,0
4,810,810. 이태원지하보도,0,1,2,4,366.87,3.45,14866.64,139,1
4,810,810. 이태원지하보도,0,1,3,2,238.98,1.65,7100.0,46,1
4,810,810. 이태원지하보도,0,1,5,1,173.57,2.26,9740.0,103,0
4,810,810. 이태원지하보도,0,1,0,3,242.02,2.19,9402.62,51,0
4,810,810. 이태원지하보도,1,0,0,40,5017.59,45.21,194933.26,1674,0
4,810,810. 이태원지하보도,2,0,1,1,55.88,0.52,2240.0,12,0
4,810,810. 이태원지하보도,2,0,2,56,6556.21,59.82,257894.29,2131,1
4,810,810. 이태원지하보도,2,0,3,31,3007.81,26.67,114848.49,771,1
4,810,810. 이태원지하보도,2,0,4,3,1156.69,7.59,32745.05,303,0
4,810,810. 이태원지하보도,2,0,5,3,542.06,4.5,19380.0,96,0
4,810,810. 이태원지하보도,2,0,0,2,171.34,1.64,7108.85,111,0
4,810,810. 이태원지하보도,2,0,2,8,750.07,7.13,30757.59,260,1
4,810,810. 이태원지하보도,2,0,3,4,472.2,3.77,16274.1,139,1
4,810,810. 이태원지하보도,2,0,4,1,133.83,1.12,4827.98,47,0
4,810,810. 이태원지하보도,2,2,1,5,248.9,2.45,10593.7,129,0
4,810,810. 이태원지하보도,2,2,2,53,5183.76,53.07,228662.19,2140,1
4,810,810. 이태원지하보도,2,2,3,19,1604.9,16.79,72343.55,512,1
4,810,810. 이태원지하보도,2,2,4,1,58.01,0.52,2253.71,15,0
4,810,810. 이태원지하보도,2,2,5,1,114.44,1.18,5070.0,44,0
4,810,810. 이태원지하보도,2,2,0,7,1102.26,8.23,35497.01,246,0
4,810,810. 이태원지하보도,2,1,1,2,332.68,3.02,12997.7,121,0
4,810,810. 이태원지하보도,2,1,2,48,6140.06,55.34,238635.67,1894,1
4,810,810. 이태원지하보도,2,1,3,35,4706.56,34.81,150015.17,1024,1
4,810,810. 이태원지하보도,2,1,4,6,827.46,7.39,31877.75,260,0
4,810,810. 이태원지하보도,2,1,5,3,250.78,3.3,14235.57,83,0
4,810,810. 이태원지하보도,2,1,0,21,1775.76,14.99,64597.5,620,0
4,810,810. 이태원지하보도,3,0,1,3,147.37,1.12,4847.19,144,0
4,810,810. 이태원지하보도,3,0,2,86,5006.28,46.74,201358.43,1309,1
4,810,810. 이태원지하보도,3,0,3,71,6040.33,56.49,243532.88,1725,1
4,810,810. 이태원지하보도,3,0,4,20,1689.46,14.15,60954.66,435,0
4,810,810. 이태원지하보도,3,0,5,9,344.79,2.8,12088.2,112,0
4,810,810. 이태원지하보도,3,0,6,2,100.19,0.93,4016.07,24,0
4,810,810. 이태원지하보도,3,0,0,3,331.24,3.59,15459.9,114,0
4,810,810. 이태원지하보도,3,0,2,3,129.98,1.22,5210.0,41,1
4,810,810. 이태원지하보도,3,0,3,3,295.85,2.48,10667.45,54,1
4,810,810. 이태원지하보도,3,0,4,8,602.4,5.47,23563.93,156,0
4,810,810. 이태원지하보도,3,2,1,2,91.83,0.83,3567.35,28,0
4,810,810. 이태원지하보도,3,2,2,57,4745.59,50.21,216356.73,1652,1
4,810,810. 이태원지하보도,3,2,3,70,5481.44,54.68,235599.15,1699,1
4,810,810. 이태원지하보도,3,2,4,12,963.89,9.57,41253.38,333,0
4,810,810. 이태원지하보도,3,2,5,2,122.33,1.27,5462.37,69,0
4,810,810. 이태원지하보도,3,2,0,31,1255.26,11.33,48877.29,410,0
4,810,810. 이태원지하보도,3,1,1,1,49.28,0.42,1830.0,13,0
4,810,810. 이태원지하보도,3,1,2,76,4213.98,33.73,145452.7,1186,1
4,810,810. 이태원지하보도,3,1,3,111,8935.44,73.46,316496.42,2049,1
4,810,810. 이태원지하보도,3,1,4,27,2862.11,22.33,96166.63,602,0
4,810,810. 이태원지하보도,3,1,5,17,2995.67,23.73,102295.2,658,0
4,810,810. 이태원지하보도,3,1,6,12,978.04,9.7,41858.18,285,0
4,810,810. 이태원지하보도,3,1,7,2,201.88,1.54,6631.78,35,0
4,810,810. 이태원지하보도,3,1,0,23,2017.12,16.71,72029.64,471,0
4,811,811. 녹사평역1번출구,0,0,3,2,64.0,0.58,2486.17,11,1
4,811,811. 녹사평역1번출구,0,2,2,3,112.19,1.02,4431.89,44,1
4,811,811. 녹사평역1번출구,0,2,0,1,115.11,1.04,4472.17,44,0
4,811,811. 녹사평역1번출구,0,1,2,3,253.51,2.24,9668.9,86,1
4,811,811. 녹사평역1번출구,0,1,3,4,329.28,2.87,12382.23,124,1
4,811,811. 녹사평역1번출구,0,1,4,6,721.27,5.53,23808.15,249,0
4,811,811. 녹사평역1번출구,1,0,0,38,5226.55,47.12,203051.72,2016,0
4,811,811. 녹사평역1번출구,1,1,0,1,103.73,0.93,4030.0,25,0
4,811,811. 녹사평역1번출구,2,0,1,2,16.91,0.21,900.36,29,0
4,811,811. 녹사평역1번출구,2,0,2,55,4850.07,44.12,190190.91,1389,1
4,811,811. 녹사평역1번출구,2,0,3,32,2733.08,22.73,97870.89,751,1
4,811,811. 녹사평역1번출구,2,0,4,1,35.81,0.37,1586.56,13,0
4,811,811. 녹사평역1번출구,2,0,5,2,112.61,0.87,3772.76,23,0
4,811,811. 녹사평역1번출구,2,0,7,1,16.19,0.15,628.83,27,0
4,811,811. 녹사평역1번출구,2,0,0,4,51.84,2.24,9674.58,138,0
4,811,811. 녹사평역1번출구,2,0,2,4,188.07,1.72,7382.2,87,1
4,811,811. 녹사평역1번출구,2,0,3,3,590.92,5.52,23766.54,170,1
4,811,811. 녹사평역1번출구,2,2,1,5,270.39,2.48,10651.15,88,0
4,811,811. 녹사평역1번출구,2,2,2,51,3542.86,36.65,158175.56,1475,1
4,811,811. 녹사평역1번출구,2,2,3,22,3091.27,29.17,125723.38,801,1
4,811,811. 녹사평역1번출구,2,2,4,5,396.67,3.76,16231.35,135,0
4,811,811. 녹사평역1번출구,2,2,6,1,42.31,0.38,1643.65,10,0
4,811,811. 녹사평역1번출구,2,2,0,13,800.8,7.48,32182.34,336,0
4,811,811. 녹사평역1번출구,2,1,1,4,136.16,1.23,5289.51,40,0
4,811,811. 녹사평역1번출구,2,1,2,45,5607.53,47.67,205574.41,1513,1
4,811,811. 녹사평역1번출구,2,1,3,40,4882.59,35.59,153429.04,1019,1
4,811,811. 녹사평역1번출구,2,1,4,6,458.93,3.93,16995.0,127,0
4,811,811. 녹사평역1번출구,2,1,5,1,165.37,1.54,6628.59,69,0
4,811,811. 녹사평역1번출구,2,1,0,13,1202.88,10.04,43279.41,325,0
4,811,811. 녹사평역1번출구,3,0,1,2,441.67,3.35,14458.15,67,0
4,811,811. 녹사평역1번출구,3,0,2,63,3578.87,32.99,142293.45,1271,1
4,811,811. 녹사평역1번출구,3,0,3,55,3560.79,35.26,151996.98,1105,1
4,811,811. 녹사평역1번출구,3,0,4,22,857.37,7.8,33573.56,330,0
4,811,811. 녹사평역1번출구,3,0,5,10,934.17,6.6,28501.26,151,0
4,811,811. 녹사평역1번출구,3,0,6,2,123.33,1.0,4311.41,27,0
4,811,811. 녹사평역1번출구,3,0,0,1,106.05,0.96,4120.0,29,0
4,811,811. 녹사평역1번출구,3,0,2,8,281.67,2.86,12358.01,75,1
4,811,811. 녹사평역1번출구,3,0,3,1,224.0,2.05,8838.33,56,1
4,811,811. 녹사평역1번출구,3,0,4,4,156.86,1.6,6960.0,44,0
4,811,811. 녹사평역1번출구,3,2,1,1,52.39,0.47,2035.28,11,0
4,811,811. 녹사평역1번출구,3,2,2,52,2329.8,24.75,106752.73,889,1
4,811,811. 녹사평역1번출구,3,2,3,58,3647.7,35.57,153400.38,990,1
4,811,811. 녹사평역1번출구,3,2,4,9,373.64,3.65,15711.35,122,0
4,811,811. 녹사평역1번출구,3,2,5,9,528.3,5.34,23004.2,467,0
4,811,811. 녹사평역1번출구,3,2,0,16,575.07,5.8,25044.43,164,0
4,811,811. 녹사평역1번출구,3,1,1,7,1516.34,13.03,56151.62,263,0
4,811,811. 녹사평역1번출구,3,1,2,65,3808.32,31.02,133739.28,832,1
4,811,811. 녹사평역1번출구,3,1,3,56,4271.99,34.29,147913.14,1007,1
4,811,811. 녹사평역1번출구,3,1,4,19,1318.76,11.25,48509.36,297,0
4,811,811. 녹사평역1번출구,3,1,5,24,1659.68,12.83,55324.17,428,0
4,811,811. 녹사평역1번출구,3,1,6,14,984.68,8.66,37362.39,401,0
4,811,811. 녹사평역1번출구,3,1,7,3,503.67,3.83,16518.09,81,0
4,811,811. 녹사평역1번출구,3,1,0,31,2142.21,20.17,86999.02,546,0
4,812,812. 용산전쟁기념관,0,0,2,2,58.4,0.52,2269.0,18,1
4,812,812. 용산전쟁기념관,0,0,0,1,27.44,0.25,1065.98,5,0
4,812,812. 용산전쟁기념관,0,2,2,2,104.82,1.23,5294.07,46,1
4,812,812. 용산전쟁기념관,0,2,3,2,86.15,0.91,3955.23,32,1
4,812,812. 용산전쟁기념관,0,2,0,2,175.03,1.58,6800.0,44,0
4,812,812. 용산전쟁기념관,0,1,2,1,49.36,0.42,1806.61,19,1
4,812,812. 용산전쟁기념관,1,0,2,1,85.06,0.77,3304.43,27,1
4,812,812. 용산전쟁기념관,1,0,0,24,2651.93,23.92,103027.21,743,0
4,812,812. 용산전쟁기념관,2,0,1,1,26.27,0.23,990.0,6,0
4,812,812. 용산전쟁기념관,2,0,2,19,991.74,8.77,37824.04,349,1
